datetime,x_min,x_max,x_std,x_median,y_min,y_max,y_std,y_median,z_min,z_max,z_std,z_median,norm_min,norm_max,norm_std,norm_median,activity
2019-11-30 11:32:55,-0.14425158500671387,0.06936227530241013,0.06962712764150704,-0.02536022290587425,0.9266007542610168,1.0047223567962646,0.025618759903441493,0.9596803188323975,0.13587209582328796,0.3411855399608612,0.07049952012105534,0.25390902161598206,0.9522470904998445,1.051703101217465,0.033512662861507087,0.9943468926279542,fixe
2019-11-30 11:33:00,-0.13399814069271088,0.0678974837064743,0.06217142529503625,-0.026092613115906715,0.9078027606010436,1.019370198249817,0.031187875897643096,0.9573611617088318,0.13465145230293274,0.33947661519050604,0.06958626617874128,0.24719545245170596,0.9240149968255352,1.0715422187768004,0.04053360313543234,0.9957745329222852,fixe
2019-11-30 11:33:05,-0.12545357644557953,0.048367075622081764,0.054791095814907785,-0.022186530753970146,0.9060937166213988,1.0218114852905271,0.03756136995162805,0.9594362676143646,0.126839280128479,0.3441151082515717,0.07850851720677203,0.24804989248514178,0.9222234807699604,1.073504272351753,0.051301328171840486,0.9979666700671663,fixe
2019-11-30 11:33:10,-0.130092054605484,0.050320111215114594,0.055976101206241254,-0.023285115137696266,0.9043848514556884,1.0232762098312378,0.03760566446055363,0.9638306200504304,0.12000364065170288,0.3468005061149597,0.07986084184073454,0.2522001266479492,0.919988615743997,1.0748374737215165,0.05157297956402963,1.0042165007626767,fixe
2019-11-30 11:33:15,-0.12252401560544968,0.056911628693342216,0.05505067720540955,-0.02828978560864925,0.9051172733306884,1.0198583602905271,0.0372586975487894,0.9634644389152528,0.11341213434934615,0.35265964269638067,0.08052049964968785,0.2491484731435776,0.9200659091824457,1.0742682582194887,0.051657814597851126,0.9997990369270472,fixe
2019-11-30 11:33:20,-0.31831637024879456,0.04861120134592056,0.07166869619302449,-0.02401750721037388,0.9053614139556884,1.061848759651184,0.038937411986835806,0.967614620923996,-0.06529112160205841,0.6619725227355957,0.10021083172767567,0.2550076097249985,0.9204636322817324,1.2539118612948932,0.05928864813007975,1.0040657355014466,fixe
2019-11-30 11:33:25,-0.29610052704811096,0.19582167267799375,0.11644949518885984,-0.08151015639305113,0.7635219097137451,1.197340965270996,0.08246873294879815,0.972985565662384,-0.20420116186141968,0.6253529787063599,0.20240245900863257,0.1812802851200104,0.772075990076774,1.2864582359692065,0.09944180780511856,1.0187077161222433,fixe
2019-11-30 11:33:30,-0.3852080404758453,0.20509864389896396,0.13123644524745945,-0.08712514489889145,0.724949300289154,1.1787872314453125,0.1079359111092263,0.973229557275772,-0.29379695653915405,0.7339909076690675,0.2496389476747258,0.20190930366516113,0.7613846054283832,1.2898713744656831,0.1262300363244995,1.0297648239574164,fixe
2019-11-30 11:33:35,-0.3952173590660095,0.22121122479438785,0.13997350529678287,-0.05734127014875413,0.79281747341156,1.133378982543945,0.08559210788203728,0.9912952780723572,-0.33285775780677795,0.7754930257797242,0.24391342909935979,0.21814395487308505,0.8168054406423811,1.3250187721925226,0.10531424124626546,1.0373161608116466,fixe
2019-11-30 11:33:40,-0.2865794599056244,0.19142730534076688,0.10996476510931953,-0.061491480097174644,0.7168930172920227,1.2007588148117063,0.101883299801132,0.9462531805038452,-0.33066055178642273,0.7181224226951599,0.2154841482922245,0.20068864524364471,0.7312412704189075,1.3229068186558186,0.11826926737582981,0.9890799777388033,fixe
2019-11-30 11:33:45,-0.6715726852416992,0.24391530454158786,0.17574449288174784,-0.012909585610032082,0.6275414228439331,1.2739979028701782,0.14071542191528638,0.9414926767349244,-0.378754198551178,0.8023473024368286,0.21098591233696357,0.19812527298927307,0.6480346525728379,1.4570301269591535,0.17120319925230573,0.9894126342660567,fixe
2019-11-30 11:33:50,-0.19307762384414676,0.37403666973114014,0.10990952258045471,0.14528672397136688,0.7200666666030884,1.2434816360473633,0.1142539540261875,0.9583377242088318,-0.17954401671886444,0.6871179342269897,0.14041271050571946,0.16931791603565216,0.768331034126252,1.2925418283357537,0.11918487305098842,0.9985719111658576,fixe
2019-11-30 11:33:55,-0.389114111661911,0.5041580200195312,0.1790093850338892,0.004667782632168382,0.4034299254417419,1.6472730636596682,0.19830055480299094,0.9893421828746796,-0.875070810317993,1.165857195854187,0.2976455616323983,0.22583405673503876,0.6179105093179637,1.674377924006291,0.20348620794592434,1.0675365078737749,fixe
2019-11-30 11:34:00,-0.3834991455078125,0.4582615792751312,0.17462925020092487,0.03445165604352951,0.7469210028648376,1.2166273593902588,0.10462257977674869,0.9356335401535034,-0.27646368741989136,0.6143671274185181,0.202152137540727,0.16260435432195663,0.7554430317212197,1.3096133200862148,0.12353742787990084,0.9820021514822191,fixe
2019-11-30 11:34:05,-0.27486121654510504,0.2695489823818207,0.12748698264357394,0.019071461632847786,0.7915968298912048,1.28498375415802,0.117586954803543,1.019126057624817,-0.0870186984539032,0.7422913312911987,0.18087320518914007,0.250369131565094,0.8001366228104317,1.4317977311359427,0.14194832232141594,1.0737368233420062,fixe
2019-11-30 11:34:10,-0.5846623182296753,0.3554827868938446,0.19306389017501188,-0.012909586541354656,0.5821331739425659,1.1997822523117063,0.13275652907423852,0.9532109200954437,-0.19590073823928836,0.7820845246315002,0.22051598115743082,0.2575709670782089,0.7421916160650441,1.2760910890523092,0.14701834478434148,1.0397804839424358,fixe
2019-11-30 11:34:15,-0.4225599467754364,0.4819421768188477,0.18194997882393782,-0.06881538778543472,0.6399919986724854,1.209791660308838,0.12527521508177303,0.948084145784378,-0.15049253404140472,0.7432678937911987,0.18526429270430017,0.29272571206092834,0.6427618104298324,1.3576957676668124,0.14463026526276576,1.0212505995124976,fixe
2019-11-30 11:34:20,-0.5678173303604126,0.4372663795948029,0.1982890213732097,-0.08175427839159964,0.4317490160465241,1.312326431274414,0.1693147592003529,0.9097557663917539,-0.23642633855342865,0.8785160183906555,0.198142587021856,0.30334536731243134,0.6013135426332498,1.5304455922298312,0.17088079920015983,0.9808449897014904,fixe
2019-11-30 11:34:25,-0.487254410982132,0.3432762622833252,0.1534083638857995,-0.07028016448020935,0.6714848279953002,1.2388432025909424,0.12966396778322797,0.9256241917610168,-0.2117691934108734,0.770366370677948,0.18597902667283656,0.284791499376297,0.6720004535688976,1.312354997078749,0.14228114902272537,1.0039232647360623,fixe
2019-11-30 11:34:30,-0.22896473109722135,0.3479147553443909,0.0841827290962091,0.00039550648216390993,0.6902828216552734,1.2464112043380735,0.10871264553339681,0.8811924457550048,-0.1490277498960495,0.7435119748115541,0.15403591826774862,0.486687108874321,0.6963909849507113,1.381681597900048,0.1119193936735214,1.0162162282701872,fixe
2019-11-30 11:34:35,-0.08614862710237503,0.09621658176183699,0.04194546987098916,0.0023485475685447454,0.834319531917572,0.9270890355110168,0.024664246515855432,0.8854648172855378,0.4068565666675568,0.589954137802124,0.03022802690360711,0.4887621998786926,0.9552106950746289,1.0688103540652998,0.02598194647503037,1.0110145730538216,fixe
2019-11-30 11:34:40,-0.08956644684076309,0.09304288029670717,0.05010255068810087,0.002836807048879564,0.8370049595832824,0.9317275285720824,0.02404663498298386,0.8842441737651825,0.4254104793071746,0.5584613680839537,0.028752652321298942,0.48949457705020905,0.9697214357572569,1.0540675753383326,0.01814630595120357,1.0139183712825228,fixe
2019-11-30 11:34:45,-0.060759089887142174,0.07497725635766983,0.042206274755451044,0.0005175705882720648,0.835296094417572,0.9270890355110168,0.028347991051358278,0.8885163664817809,0.4327342808246613,0.5447900891304016,0.026513065706519102,0.4908372759819031,0.964058569840012,1.0521064391239046,0.026188624723099532,1.01912772845783,fixe
2019-11-30 11:38:10,-0.06246800720691681,0.05544685572385788,0.029262427687906524,-0.013153716921806335,0.8638592362403871,0.9986191987991332,0.0388440376088603,0.932215690612793,0.17835073173046112,0.3448475003242493,0.04234993132963127,0.2586695253849029,0.8898078461837059,1.0557723802814951,0.046437806444784666,0.9634534927956959,fixe
2019-11-30 11:38:15,-0.04049628973007202,0.06594444066286087,0.025210319848727382,0.014921248890459538,0.8648358583450317,0.9932482838630676,0.031089843962527963,0.9440560042858124,0.16809728741645813,0.3270260095596313,0.033762812445985294,0.2811295241117477,0.8891045344232402,1.0433673595845445,0.03615917198920659,0.988092564144988,fixe
2019-11-30 11:38:20,-0.06417691707611084,0.034695785492658615,0.02383308496426843,-0.014618498273193838,0.928797960281372,1.015220046043396,0.020552765292001812,0.9699337780475616,0.2594019472599029,0.3616924583911896,0.022521424832744833,0.30920448899269104,0.9704848091153286,1.0652367323602971,0.02245500065277197,1.0170429175119484,fixe
2019-11-30 11:38:25,-0.084439717233181,0.07693029940128326,0.03311886676167785,0.011259295046329498,0.8750892877578734,0.962731957435608,0.01958132486204772,0.932459831237793,0.25183388590812683,0.37170180678367615,0.024526491798925947,0.31018102169036865,0.934886172129141,1.020797438003203,0.019905913382474258,0.9793543475381336,fixe
2019-11-30 11:38:30,-0.10885272175073624,0.0508083812892437,0.033420818211229296,-0.03805498778820038,0.9195209741592408,0.9905629158020021,0.01458853793876372,0.9488165974617004,0.26477280259132385,0.3692605197429657,0.020629891003791333,0.3228757977485657,0.9760498320407143,1.0311395360534972,0.012076591119281017,1.005605106042612,fixe
2019-11-30 11:38:35,-0.10445839166641237,-0.014130237512290478,0.018473768733256058,-0.06283419579267502,0.8933990001678467,0.9817741513252258,0.015858801766426983,0.9352673590183258,0.27160844206810003,0.37658438086509705,0.022270086674487155,0.3193358927965164,0.9423149007308312,1.0514811078416895,0.020357728543264234,0.9906746471417209,fixe
2019-11-30 11:38:40,-0.08736927062273026,0.00979451648890972,0.022802847858723295,-0.04611128196120263,0.915370762348175,0.9722530841827391,0.012260662400622332,0.9485725164413452,0.2454865425825119,0.3695046603679657,0.023621986122925032,0.3079838156700134,0.9626056220965931,1.0298522981885858,0.016270856201981404,0.9983002455407528,fixe
2019-11-30 11:38:45,-0.09811100363731384,-0.002656120806932449,0.020932525570251072,-0.05343518778681755,0.9080468416213988,0.9717648029327391,0.01088726826887409,0.9380747675895692,0.2496367543935776,0.3836642205715179,0.026428362725694383,0.3385000973939896,0.9626639787137292,1.0351198079285888,0.013848343129690136,0.9994300154909153,fixe
2019-11-30 11:38:50,-0.08028949797153474,0.1850799471139908,0.0965180443111176,-0.03292825445532799,0.8921784162521362,0.9966660737991332,0.02588696031259298,0.9375866055488586,-0.11314062774181365,0.39465004205703735,0.18387747417329386,0.3446033596992493,0.953679680546083,1.0353713614955113,0.01633030972956857,0.9850398840703113,fixe
2019-11-30 11:38:55,0.09499593079090118,0.26442223787307734,0.04413495859650363,0.15651671588420868,0.9558964371681212,0.9976425170898436,0.00988160257970212,0.9805535674095152,0.028943108394742005,0.11390038579702375,0.020725890371032733,0.06727153062820435,0.9801014199946846,1.0098174863806506,0.00629347596133036,0.9963864062990053,fixe
2019-11-30 11:39:00,0.05837640538811684,0.2536804974079132,0.046644986262673854,0.1971643790602684,0.9427133202552797,0.996177852153778,0.009523670063959749,0.9798210859298706,-0.17978814244270325,0.09095215052366257,0.0869034520704938,-0.047591689974069595,0.9675921933253958,1.0267449852392536,0.011975012169013517,1.0038577787035237,fixe
2019-11-30 11:39:05,0.06106184795498847,0.4687591791152954,0.08928920366178245,0.27296677231788635,0.8902252912521362,0.994957149028778,0.026261215052017894,0.9578493237495422,-0.11191997677087784,0.05140307545661926,0.03507234591037043,-0.06138504296541214,0.9277676013779668,1.0523341623020686,0.028890910727076207,0.9914650687906648,fixe
2019-11-30 11:39:10,-0.8392900824546814,0.4704680144786834,0.5994422092863848,-0.8070648908615112,0.4498146772384644,1.0008163452148438,0.22843315315394788,0.6023959517478943,-0.06187329813838005,0.3043218851089477,0.08609734256623928,0.22205004096031186,0.9613621312893875,1.071147114236303,0.031931453191815354,1.0166929473781436,fixe
2019-11-30 11:39:15,-0.8532054424285888,-0.7789899110794067,0.01890359690152242,-0.8012057542800902,0.4783779084682465,0.5613821148872375,0.022779405432275922,0.5303776264190674,0.20764635503292084,0.33215269446372986,0.03680073739995694,0.2852797210216523,0.9728198961840286,1.0309807929301795,0.014898829189247769,1.0040767978241827,fixe
2019-11-30 11:39:20,-0.843196153640747,-0.7848490476608275,0.016853058188888433,-0.8051117658615112,0.4676361680030823,0.5945838093757629,0.03492579512863201,0.520612359046936,0.2056933343410492,0.3118899166584015,0.02899320575235406,0.28235018253326416,0.9629036945751955,1.0638371372797013,0.02492614362705384,0.9972450829083299,fixe
2019-11-30 11:39:25,-0.8949517607688902,-0.7972996830940245,0.02355273052205101,-0.8305014371871949,0.4214955568313599,0.5823773145675659,0.04979540605690972,0.5267156362533569,0.161017507314682,0.3045660257339477,0.03664796124053758,0.2264443635940552,0.9260293164184229,1.0506506569843768,0.022515496294148625,1.0111408280138112,fixe
2019-11-30 11:39:30,-0.9691672921180724,0.08962506055831909,0.43926858642842087,0.024930582381784916,0.4300401508808136,1.0315766334533691,0.24728565829819726,0.9663940072059632,-0.05186396837234497,0.6666110157966614,0.18355687281316965,0.041393741965293884,0.9125483295552368,1.2497300354585656,0.05558537488629338,0.9959755705480822,fixe
2019-11-30 11:39:35,0.044949255883693695,0.08376593887805937,0.009698684951682815,0.06887400150299072,0.9834830760955809,1.0169289112091064,0.008216270859915963,1.0039899349212646,-0.01866226829588413,0.02601354569196701,0.010943460324621922,0.010633344762027264,0.9856146453200912,1.0183027705306602,0.008152487115001762,1.007067325468607,fixe
2019-11-30 11:39:40,0.046902291476726525,0.08278942108154297,0.007282471608996575,0.06350314617156982,0.9771357178688048,1.014487624168396,0.008656999581997138,0.994713008403778,-0.03819267824292183,0.04676460847258568,0.017813019329267557,0.01795724593102932,0.9790887190307697,1.0176934426130293,0.00896376251906995,0.997025195109718,fixe
2019-11-30 11:39:45,-0.5167941451072693,0.4834069609642029,0.12618961032016277,0.14553086459636688,0.6120390892028809,1.556822657585144,0.18961446786467398,0.9592531323432922,-0.2956278920173645,0.3258053362369537,0.10879629716933303,0.03986793011426926,0.6125554872507747,1.6153614174640414,0.1957208117322818,0.9897267261681457,fixe
2019-11-30 11:39:50,-0.1755002588033676,0.4974444210529328,0.12533883426000447,0.19283108413219452,0.6525647640228271,1.53216552734375,0.1621212562061433,0.9386241436004639,-0.2011495381593704,0.3140870928764343,0.09789121231390654,-0.03715512715280056,0.655656583993239,1.5736543380061785,0.1657180865217365,0.9864597787825393,fixe
2019-11-30 11:39:55,-0.21492727100849152,0.9128318428993224,0.1674155865011447,0.3017741441726685,0.6087433695793152,1.71953547000885,0.21552102902850798,0.9108542799949646,-0.3515336811542511,0.7165355682373047,0.1451687669306653,0.030652014538645744,0.6588410756416202,1.8082698242417743,0.2271610344430075,0.9675059875136852,fixe
2019-11-30 11:40:00,-0.41352713108062733,0.9808221459388734,0.1979247881375913,0.320816308259964,0.3372706472873688,1.59551739692688,0.2503261519824934,0.9020656943321228,-0.3009987473487854,0.330687940120697,0.12085537693099341,0.00440802751109004,0.3568784134610018,1.7199980896018012,0.277362674281672,0.9661375892889383,fixe
2019-11-30 11:40:05,-0.13961312174797058,0.9293106198310852,0.21443798700467598,0.3547503650188446,0.2943037748336792,1.4607573747634888,0.2736123041496901,0.9158589243888856,-0.2905011475086212,0.16443532705307007,0.10545517364968507,-0.027817148715257645,0.3855425550598397,1.6019206610847523,0.3139078569640239,1.0367843265255319,fixe
2019-11-30 11:40:10,-0.19344381988048556,0.8715738654136658,0.20603977084781874,0.29054418206214905,0.338735431432724,1.6067473888397217,0.26050391931275524,0.9269668459892274,-0.47298848628997797,0.5987427830696106,0.15678593869579482,-0.030136382207274437,0.4185226531740983,1.840696418080782,0.27531902743631365,1.0183075459349613,fixe
2019-11-30 11:40:15,-0.13912485539913175,0.8433769345283507,0.22028359437367478,0.3765390068292618,0.02161040529608726,1.997599720954895,0.33014149168185497,0.9473517835140228,-0.3185761272907257,0.3288569450378418,0.13358066934804835,-0.03501898795366287,0.17104982434281935,2.1258240711453027,0.3535621970110989,1.035892691928852,fixe
2019-11-30 11:40:20,-0.12594184279441833,1.1406052112579346,0.24150755714700511,0.47815817594528204,0.487654834985733,1.4442787170410156,0.19926426976883962,0.8606856465339661,-0.26425716280937195,0.19360886514186856,0.11091159478297104,-0.004624788183718921,0.49457176756588855,1.6437903533457272,0.2504747205683666,0.9887419237037288,fixe
2019-11-30 11:40:25,-0.20943433046340945,1.7312780618667605,0.28445203808720787,0.4368391185998917,0.3923220336437225,1.459536910057068,0.23680782804104353,0.8570847213268281,-0.4738428890705109,0.27575865387916565,0.11964470464381805,-0.010422877967357635,0.43869650117817155,1.873519945890434,0.29670564046467907,1.0224853614166056,fixe
2019-11-30 11:40:30,-0.005829812958836556,1.1127744913101196,0.1759140932644493,0.5062330961227417,0.3675428032875061,1.5226444005966189,0.18572256906623225,0.8262632489204406,-0.2549802362918854,0.3250729441642761,0.10397151085525339,-0.019882917404174805,0.4509260243693942,1.7072476009702038,0.20935474819293423,0.9809205972590243,fixe
2019-11-30 11:40:35,-0.1188620626926422,1.9625915288925169,0.26748904470785567,0.42567017674446106,0.4296739399433136,1.7162396907806396,0.24713854750151268,0.8417655229568481,-0.5548940896987915,0.34228411316871643,0.13262892445868235,-0.023666936904191967,0.47526655770531734,2.2400073061044035,0.2948905010053979,1.0339841420362197,fixe
2019-11-30 11:40:40,-0.36763063073158253,1.7868176698684692,0.23763076332501648,0.4181021600961685,0.4703215956687927,1.674127221107483,0.20541974133090254,0.8913849294185638,-0.51412433385849,0.37084734439849854,0.11634444933571854,-0.009141193237155676,0.4719033302592736,2.09001772049204,0.2467679557298167,1.0002011071634485,fixe
2019-11-30 11:40:45,0.20033808052539825,0.6738284230232239,0.0760201433771528,0.3944215476512909,0.6934565305709839,1.3014625310897827,0.08017348819984238,0.9062158465385436,-0.31540244817733765,0.2509794533252716,0.08390331213712682,0.002699119504541159,0.7917310469545462,1.4295302593846053,0.08291898272113257,0.9962779284069251,fixe
2019-11-30 11:40:50,-0.10848653316497804,1.2154312133789065,0.19227765015564957,0.3734263628721237,0.5976354479789734,1.396917462348938,0.17498347255324695,0.8877840042114258,-0.4645659327507019,0.7713428139686584,0.1487820036089761,0.02052061539143324,0.6614132065552433,1.6623448958248448,0.21067176406514773,0.9573946460131721,fixe
2019-11-30 11:40:55,-0.02413957193493843,0.9193013310432434,0.21895140511105168,0.39918206632137293,0.5306217670440674,1.47284197807312,0.21504415130981244,0.8649579584598541,-0.26816326379776,0.5175695419311523,0.1273304021821026,0.03590081445872784,0.5653114900529717,1.7331734621457258,0.27060826829939494,0.9489730163999573,fixe
2019-11-30 11:41:00,0.040188714861869805,0.9703245759010316,0.2031818124752819,0.4201772212982178,0.4581150710582733,1.5038464069366455,0.2188180076064739,0.8487232327461242,-0.2404544800519943,0.5222080945968628,0.13294160144005165,0.03602287918329239,0.543071649957173,1.7722981174391848,0.2688181949882519,0.9546212407910759,fixe
2019-11-30 11:41:05,-0.08700308203697203,1.4068292379379272,0.22475141072188318,0.40259990096092224,0.4349226951599121,1.4595367908477783,0.20980338520582667,0.8974272012710571,-0.4009700119495392,0.4042931795120239,0.13324426822185606,0.019055834040045738,0.442102685126758,1.6997387930466603,0.2621100621576797,0.9964054099701998,fixe
2019-11-30 11:41:10,-0.7689805626869202,1.1794219017028809,0.30628961878011496,0.3830694854259491,0.5417296290397644,1.7108689546585083,0.20338842691617892,0.9065821170806884,-1.1113886833190918,0.5921513438224792,0.18980399467899617,-0.007432284299284221,0.6199820127987786,1.8706860970426442,0.23237372688735838,1.0180121335037593,fixe
2019-11-30 11:41:15,-0.00692839827388525,1.1082581281661987,0.2034971625058214,0.38557182252407074,0.4550634324550629,1.3559035062789917,0.20907170885101298,0.9187885820865632,-0.2292245030403137,0.5268464684486389,0.11977760218822169,0.022778820246458054,0.4612957836567092,1.6098091669249872,0.25783715577134486,0.9978443248830416,fixe
2019-11-30 11:41:20,0.08535279333591461,0.9024563431739808,0.19534652082926404,0.42200824618339533,0.4045285284519196,1.4673489332199097,0.2247146717119832,0.9300796091556549,-0.20810724794864652,0.5128090381622314,0.1233555121614904,0.03937966749072075,0.4942935435138006,1.7277960052334735,0.26947519978099926,1.040594320823363,fixe
2019-11-30 11:41:25,0.025174712762236595,1.0002304315567017,0.2036120165666558,0.4140740036964417,0.3979370296001434,1.5296021699905396,0.2415259200798888,0.9099999666213988,-0.2604731321334839,0.6233999729156494,0.1361053330685355,0.02235159464180469,0.5012306890009335,1.7996271179034167,0.28550492117936976,1.0254947774504242,fixe
2019-11-30 11:41:30,0.015409507788717747,0.9557987451553344,0.21685538190861528,0.3831915259361267,0.4221058785915375,1.47101092338562,0.23083606346703917,0.927211046218872,-0.302585631608963,0.7037187814712526,0.12516036078242732,0.0170417632907629,0.457553527213775,1.7420357366653665,0.2818022833897627,1.037694321945097,fixe
2019-11-30 11:41:35,-0.08871199190616606,1.2676750421524048,0.20965795961220715,0.37537938356399536,0.4035519957542419,1.4943252801895142,0.24448082055613635,0.9186666011810302,-0.2824448645114899,0.6280384063720703,0.13240108237829076,0.03553461655974388,0.4685066417795578,1.750888584001881,0.2921667985961582,0.9926655400660767,fixe
2019-11-30 11:41:40,0.1064700409770012,0.7368140220642091,0.10588905172175234,0.3838018774986267,0.5881143808364868,1.3867859840393066,0.14332838603529394,0.9080468416213988,-0.29367488622665405,0.4559267163276672,0.13176254372793056,0.03822004795074463,0.6680688938628714,1.4607952593525473,0.1498045289587255,0.990573220174434,fixe
2019-11-30 11:41:45,-0.03451510518789292,0.6241480112075806,0.0874288955273043,0.3883182853460312,0.7354469299316406,1.1136044263839722,0.05292342368517581,0.9049952030181885,-0.1377977728843689,0.21802188456058505,0.05255944688052545,-0.023056612350046635,0.788964042484429,1.1908069742750917,0.04949885185670953,0.9956832485156902,fixe
2019-11-30 11:41:50,0.4039425849914551,0.5109936594963074,0.019619178121929516,0.4517311006784439,0.8494556546211242,0.9242815971374512,0.010962363758588289,0.8869906067848206,-0.05113157257437706,0.032360926270484924,0.01607871718858461,0.002699117176234722,0.9502379585484941,1.0353340470154133,0.012007338255089003,0.9948340954882401,fixe
2019-11-30 11:41:55,0.2257276028394699,0.5385803580284119,0.052004385841841465,0.4405620992183685,0.8316341638565062,1.0218114852905271,0.02814048738258738,0.8907135725021362,-0.07835208624601364,0.22241625189781186,0.026373040404819605,0.006605196744203568,0.9507157059291366,1.0637245581279862,0.013979555216165427,0.994523009290752,fixe
2019-11-30 11:42:00,0.4104120433330536,0.4802332222461701,0.012205860230081616,0.44336962699890137,0.8660564422607422,0.913295567035675,0.008199956132428595,0.8912017941474915,-0.08360087871551514,-0.011704560369253159,0.009715201551966885,-0.03099084086716175,0.9712884052646962,1.0265849160958138,0.009336121368464368,0.9963698128997497,fixe
2019-11-30 11:42:05,0.4096796810626984,0.465219259262085,0.010578036844287025,0.4322616755962372,0.8819249272346495,0.9109764099121092,0.005813285296949887,0.8955352306365967,-0.03318801149725914,0.02454876340925693,0.009364574990431598,-0.011826626025140284,0.9785204874281166,1.0205132817056461,0.00746582072274047,0.995507642189899,fixe
2019-11-30 11:42:35,0.1076906993985176,0.9189350605010986,0.19565948826456356,0.4331161379814148,0.4777675271034241,1.3178192377090454,0.22032262033106817,0.9237322211265564,-0.16929054260253906,0.41820859909057617,0.12082039503140539,0.038525214418768876,0.5996544366266419,1.6067521817774564,0.2686357286410802,1.016532953637089,fixe
2019-11-30 11:42:40,0.026395363733172417,0.9638551473617551,0.2281681099248193,0.38892862200737,0.4206410944461823,1.3888611793518066,0.23858850988622204,0.8974272012710571,-0.20249225199222565,0.511100172996521,0.15376066626430676,0.017835186794400215,0.47940219220757746,1.6959115610798856,0.29670092868830567,0.989714105441251,fixe
2019-11-30 11:42:45,0.03286481276154518,0.9058741331100466,0.208378295973621,0.39674076437950134,0.5049880146980286,1.4170582294464111,0.21243541899654045,0.8735024034976958,-0.1851590126752853,0.4698421359062194,0.12537975614890928,0.017713122069835663,0.5226906379460542,1.7053435432493769,0.2685631016519823,1.0058741977494896,fixe
